tkt=300,Temperaturen_in_1 / 10Grad;:Außentemperatur;:Spannung AC;:Spannung DC;:xxx;
04.11.2022 00:03:30;106;0;0;0;
04.11.2022 00:08:30;106;0;0;0;
04.11.2022 00:13:30;106;0;0;0;
04.11.2022 00:18:30;106;0;0;0;
04.11.2022 00:23:30;107;0;0;0;
04.11.2022 00:28:30;107;0;0;0;
04.11.2022 00:33:30;105;0;0;0;
04.11.2022 00:38:30;104;0;0;0;
04.11.2022 00:43:30;104;0;0;0;
04.11.2022 00:48:30;104;0;0;0;
04.11.2022 00:53:30;104;0;0;0;
04.11.2022 00:58:30;104;0;0;0;
04.11.2022 01:03:30;104;0;0;0;
04.11.2022 01:08:30;102;0;0;0;
04.11.2022 01:13:30;102;0;0;0;
04.11.2022 01:18:30;102;0;0;0;
04.11.2022 01:23:30;101;0;0;0;
04.11.2022 01:28:30;101;0;0;0;
04.11.2022 01:33:30;101;0;0;0;
04.11.2022 01:38:30;101;0;0;0;
04.11.2022 01:43:30;101;0;0;0;
04.11.2022 01:48:30;101;0;0;0;
04.11.2022 01:53:30;101;0;0;0;
04.11.2022 01:58:30;101;0;0;0;
04.11.2022 02:03:30;101;0;0;0;
04.11.2022 02:08:30;101;0;0;0;
04.11.2022 02:13:30;101;0;0;0;
04.11.2022 02:18:30;101;0;0;0;
04.11.2022 02:23:30;101;0;0;0;
04.11.2022 02:28:30;101;0;0;0;
04.11.2022 02:33:30;101;0;0;0;
04.11.2022 02:38:30;101;0;0;0;
04.11.2022 02:43:30;101;0;0;0;
04.11.2022 02:48:30;99;0;0;0;
04.11.2022 02:53:30;99;0;0;0;
04.11.2022 02:58:30;99;0;0;0;
04.11.2022 03:03:30;99;0;0;0;
04.11.2022 03:08:30;100;0;0;0;
04.11.2022 03:13:30;100;0;0;0;
04.11.2022 03:18:30;100;0;0;0;
04.11.2022 03:23:30;100;0;0;0;
04.11.2022 03:28:30;100;0;0;0;
04.11.2022 03:33:30;100;0;0;0;
04.11.2022 03:38:30;96;0;0;0;
04.11.2022 03:43:30;96;0;0;0;
04.11.2022 03:48:30;96;0;0;0;
04.11.2022 03:53:30;96;0;0;0;
04.11.2022 03:58:30;96;0;0;0;
04.11.2022 04:03:30;96;0;0;0;
04.11.2022 04:08:30;96;0;0;0;
04.11.2022 04:13:30;96;0;0;0;
04.11.2022 04:18:30;96;0;0;0;
04.11.2022 04:23:30;96;0;0;0;
04.11.2022 04:28:30;89;0;0;0;
04.11.2022 04:33:30;89;0;0;0;
04.11.2022 04:38:30;89;0;0;0;
04.11.2022 04:43:30;89;0;0;0;
04.11.2022 04:48:30;89;0;0;0;
04.11.2022 04:53:30;89;0;0;0;
04.11.2022 04:58:30;89;0;0;0;
04.11.2022 05:03:30;89;0;0;0;
04.11.2022 05:08:30;89;0;0;0;
04.11.2022 05:13:30;89;0;0;0;
04.11.2022 05:18:30;89;0;0;0;
04.11.2022 05:23:30;89;0;0;0;
04.11.2022 05:28:30;89;0;0;0;
04.11.2022 05:33:30;85;0;0;0;
04.11.2022 05:38:30;83;0;0;0;
04.11.2022 05:43:30;83;0;0;0;
04.11.2022 05:48:30;82;0;0;0;
04.11.2022 05:53:30;81;0;0;0;
04.11.2022 05:58:30;81;0;0;0;
04.11.2022 06:03:30;81;0;0;0;
04.11.2022 06:08:30;79;0;0;0;
04.11.2022 06:13:30;79;0;0;0;
04.11.2022 06:18:30;79;0;0;0;
04.11.2022 06:23:30;80;0;0;0;
04.11.2022 06:28:30;82;0;0;0;
04.11.2022 06:33:30;82;0;0;0;
04.11.2022 06:38:30;80;0;0;0;
04.11.2022 06:43:30;77;0;0;0;
04.11.2022 06:48:30;77;0;0;0;
04.11.2022 06:53:30;77;0;0;0;
04.11.2022 06:58:30;74;0;0;0;
04.11.2022 07:03:30;74;0;66;0;
04.11.2022 07:08:30;74;0;484;0;
04.11.2022 07:13:30;74;0;545;0;
04.11.2022 07:18:30;75;0;575;0;
04.11.2022 07:23:30;75;0;570;0;
04.11.2022 07:28:30;75;0;482;0;
04.11.2022 07:33:30;78;0;527;0;
04.11.2022 07:38:30;78;0;558;0;
04.11.2022 07:43:30;78;0;587;0;
04.11.2022 07:48:30;74;0;620;0;
04.11.2022 07:53:30;74;0;632;0;
04.11.2022 07:58:30;74;0;639;0;
04.11.2022 08:03:30;74;0;655;0;
04.11.2022 08:08:30;74;0;659;0;
04.11.2022 08:13:30;74;0;664;0;
04.11.2022 08:18:30;73;0;667;0;
04.11.2022 08:23:30;73;0;673;0;
04.11.2022 08:28:30;73;0;679;0;
04.11.2022 08:33:30;73;0;680;0;
04.11.2022 08:38:30;73;0;679;0;
04.11.2022 08:43:30;74;0;684;0;
04.11.2022 08:48:30;74;0;684;0;
04.11.2022 08:53:30;76;0;687;0;
04.11.2022 08:58:30;79;0;691;0;
04.11.2022 09:03:30;79;0;691;0;
04.11.2022 09:08:30;79;0;691;0;
04.11.2022 09:13:30;80;0;691;0;
04.11.2022 09:18:30;80;0;692;0;
04.11.2022 09:23:30;80;0;695;0;
04.11.2022 09:28:30;81;0;695;0;
04.11.2022 09:33:30;82;0;693;0;
04.11.2022 09:38:30;82;0;691;0;
04.11.2022 09:43:30;84;0;691;0;
04.11.2022 09:48:30;86;0;690;0;
04.11.2022 09:53:30;86;0;689;0;
04.11.2022 09:58:30;86;0;689;0;
04.11.2022 10:03:30;88;0;690;0;
04.11.2022 10:08:30;88;0;689;0;
04.11.2022 10:13:30;88;0;688;0;
04.11.2022 10:18:30;90;0;689;0;
04.11.2022 10:23:30;91;0;690;0;
04.11.2022 10:28:30;91;0;692;0;
04.11.2022 10:33:30;92;0;691;0;
04.11.2022 10:38:30;93;0;691;0;
04.11.2022 10:43:30;93;0;690;0;
04.11.2022 10:48:30;93;0;689;0;
04.11.2022 10:53:30;94;0;689;0;
04.11.2022 10:58:30;94;0;688;0;
04.11.2022 11:03:30;94;0;685;0;
04.11.2022 11:08:30;98;0;684;0;
04.11.2022 11:13:30;99;0;686;0;
04.11.2022 11:18:30;99;0;684;0;
04.11.2022 11:23:30;101;0;680;0;
04.11.2022 11:28:30;103;0;679;0;
04.11.2022 11:33:30;103;0;677;0;
04.11.2022 11:38:30;103;0;676;0;
04.11.2022 11:43:30;103;0;675;0;
04.11.2022 11:48:30;103;0;674;0;
04.11.2022 11:53:30;103;0;677;0;
04.11.2022 11:58:30;106;0;678;0;
04.11.2022 12:03:30;107;0;677;0;
04.11.2022 12:08:30;107;0;677;0;
04.11.2022 12:13:30;108;0;678;0;
04.11.2022 12:18:30;109;0;677;0;
04.11.2022 12:23:30;109;0;678;0;
04.11.2022 12:28:30;109;0;677;0;
04.11.2022 12:33:30;112;0;679;0;
04.11.2022 12:38:30;112;0;678;0;
04.11.2022 12:43:30;112;0;675;0;
04.11.2022 12:48:30;113;0;674;0;
04.11.2022 12:53:30;114;0;674;0;
04.11.2022 12:58:30;114;0;677;0;
04.11.2022 13:03:30;112;0;679;0;
04.11.2022 13:08:30;112;0;678;0;
04.11.2022 13:13:30;112;0;677;0;
04.11.2022 13:18:30;112;0;677;0;
04.11.2022 13:23:30;115;0;676;0;
04.11.2022 13:28:30;115;0;674;0;
04.11.2022 13:33:30;115;0;673;0;
04.11.2022 13:38:30;115;0;671;0;
04.11.2022 13:43:30;116;0;671;0;
04.11.2022 13:48:30;116;0;671;0;
04.11.2022 13:53:30;116;0;670;0;
04.11.2022 13:58:30;116;0;666;0;
04.11.2022 14:03:30;116;0;673;0;
04.11.2022 14:08:30;115;0;671;0;
04.11.2022 14:13:30;115;0;671;0;
04.11.2022 14:18:30;115;0;672;0;
04.11.2022 14:23:30;115;0;669;0;
04.11.2022 14:28:30;115;0;666;0;
04.11.2022 14:33:30;115;0;666;0;
04.11.2022 14:38:30;115;0;672;0;
04.11.2022 14:43:30;120;0;688;0;
04.11.2022 14:48:30;125;0;688;0;
04.11.2022 14:53:30;125;0;684;0;
04.11.2022 14:58:30;124;0;672;0;
04.11.2022 15:03:30;122;0;656;0;
04.11.2022 15:08:30;122;0;667;0;
04.11.2022 15:13:30;122;0;680;0;
04.11.2022 15:18:30;122;0;698;0;
04.11.2022 15:23:30;122;0;672;0;
04.11.2022 15:28:30;122;0;652;0;
04.11.2022 15:33:30;113;0;648;0;
04.11.2022 15:38:30;108;0;654;0;
04.11.2022 15:43:30;108;0;672;0;
04.11.2022 15:48:30;108;0;674;0;
04.11.2022 15:53:30;110;0;663;0;
04.11.2022 15:58:30;110;0;655;0;
04.11.2022 16:03:30;110;0;651;0;
04.11.2022 16:08:30;104;0;650;0;
04.11.2022 16:13:30;104;0;649;0;
04.11.2022 16:18:30;104;0;633;0;
04.11.2022 16:23:30;102;0;621;0;
04.11.2022 16:28:30;102;0;627;0;
04.11.2022 16:33:30;102;0;620;0;
04.11.2022 16:38:30;101;0;611;0;
04.11.2022 16:43:30;100;0;590;0;
04.11.2022 16:48:30;100;0;564;0;
04.11.2022 16:53:30;100;0;541;0;
04.11.2022 16:58:30;98;0;507;0;
04.11.2022 17:03:30;98;0;481;0;
04.11.2022 17:08:30;98;0;482;0;
04.11.2022 17:13:30;96;0;425;0;
04.11.2022 17:18:30;95;0;153;0;
