tkt=300,Temperaturen_in_1 / 10Grad;:Außentemperatur;:Spannung AC;:Spannung DC;:xxx;
21.09.2022 00:04:00;84;0;0;0;
21.09.2022 00:09:00;84;0;0;0;
21.09.2022 00:14:00;84;0;0;0;
21.09.2022 00:19:00;84;0;0;0;
21.09.2022 00:24:00;84;0;0;0;
21.09.2022 00:29:00;84;0;0;0;
21.09.2022 00:34:00;83;0;0;0;
21.09.2022 00:39:00;79;0;0;0;
21.09.2022 00:44:00;79;0;0;0;
21.09.2022 00:49:00;79;0;0;0;
21.09.2022 00:54:00;79;0;0;0;
21.09.2022 00:59:00;79;0;0;0;
21.09.2022 01:04:00;79;0;0;0;
21.09.2022 01:09:00;79;0;0;0;
21.09.2022 01:14:00;79;0;0;0;
21.09.2022 01:19:00;79;0;0;0;
21.09.2022 01:24:00;79;0;0;0;
21.09.2022 01:29:00;79;0;0;0;
21.09.2022 01:34:00;79;0;0;0;
21.09.2022 01:39:00;79;0;0;0;
21.09.2022 01:44:00;74;0;0;0;
21.09.2022 01:49:00;73;0;0;0;
21.09.2022 01:54:00;73;0;0;0;
21.09.2022 01:59:00;73;0;0;0;
21.09.2022 02:04:00;73;0;0;0;
21.09.2022 02:09:00;73;0;0;0;
21.09.2022 02:14:00;73;0;0;0;
21.09.2022 02:19:00;73;0;0;0;
21.09.2022 02:24:00;73;0;0;0;
21.09.2022 02:29:00;73;0;0;0;
21.09.2022 02:34:00;69;0;0;0;
21.09.2022 02:39:00;68;0;0;0;
21.09.2022 02:44:00;68;0;0;0;
21.09.2022 02:49:00;68;0;0;0;
21.09.2022 02:54:00;68;0;0;0;
21.09.2022 02:59:00;68;0;0;0;
21.09.2022 03:04:00;68;0;0;0;
21.09.2022 03:09:00;68;0;0;0;
21.09.2022 03:14:00;68;0;0;0;
21.09.2022 03:19:00;68;0;0;0;
21.09.2022 03:24:00;68;0;0;0;
21.09.2022 03:29:00;68;0;0;0;
21.09.2022 03:34:00;68;0;0;0;
21.09.2022 03:39:00;65;0;0;0;
21.09.2022 03:44:00;62;0;0;0;
21.09.2022 03:49:00;62;0;0;0;
21.09.2022 03:54:00;62;0;0;0;
21.09.2022 03:59:00;62;0;0;0;
21.09.2022 04:04:00;62;0;0;0;
21.09.2022 04:09:00;62;0;0;0;
21.09.2022 04:14:00;46;0;0;0;
21.09.2022 04:19:00;40;0;0;0;
21.09.2022 04:24:00;40;0;0;0;
21.09.2022 04:29:00;40;0;0;0;
21.09.2022 04:34:00;40;0;0;0;
21.09.2022 04:39:00;40;0;0;0;
21.09.2022 04:44:00;40;0;0;0;
21.09.2022 04:49:00;59;0;0;0;
